Attribute,Value,Date_GBP,Date_usd,Date_EUR,Day Name_fOR_USD,Day_ Name_EUR,Day_Name_GBP
USD,95.156,10/12/2012,04/09/2012,04/12/2012,Tuesday,Tuesday,Monday
USD,95.156,11/12/2012,05/09/2012,05/12/2012,Wednesday,Wednesday,Tuesday
USD,95.157,12/12/2012,07/09/2012,06/12/2012,Friday,Thursday,Wednesday
USD,95.158,13/12/2012,10/09/2012,07/12/2012,Monday,Friday,Thursday
USD,95.161,14/12/2012,11/09/2012,10/12/2012,Tuesday,Monday,Friday
USD,95.161,17/12/2012,12/09/2012,11/12/2012,Wednesday,Tuesday,Monday
USD,95.162,19/12/2012,14/09/2012,13/12/2012,Friday,Thursday,Wednesday
USD,95.162,18/12/2012,13/09/2012,12/12/2012,Thursday,Wednesday,Tuesday
USD,95.164,20/12/2012,18/09/2012,14/12/2012,Tuesday,Friday,Thursday
USD,95.166,21/12/2012,19/09/2012,17/12/2012,Wednesday,Monday,Friday
USD,95.168,27/12/2012,21/09/2012,19/12/2012,Friday,Wednesday,Thursday
USD,95.168,26/12/2012,20/09/2012,18/12/2012,Thursday,Tuesday,Wednesday
USD,95.17,28/12/2012,24/09/2012,20/12/2012,Monday,Thursday,Friday
USD,95.173,31/12/2012,25/09/2012,21/12/2012,Tuesday,Friday,Monday
USD,95.176,03/01/2013,27/09/2012,27/12/2012,Thursday,Thursday,Thursday
USD,95.176,02/01/2013,26/09/2012,26/12/2012,Wednesday,Wednesday,Wednesday
USD,95.179,04/01/2013,28/09/2012,28/12/2012,Friday,Friday,Friday
USD,95.182,07/01/2013,01/10/2012,31/12/2012,Monday,Monday,Monday
USD,95.185,08/01/2013,02/10/2012,02/01/2013,Tuesday,Wednesday,Tuesday
USD,95.185,09/01/2013,03/10/2012,03/01/2013,Wednesday,Thursday,Wednesday
USD,95.188,11/01/2013,05/10/2012,07/01/2013,Friday,Monday,Friday
USD,95.188,10/01/2013,04/10/2012,04/01/2013,Thursday,Friday,Thursday
USD,95.191,14/01/2013,08/10/2012,08/01/2013,Monday,Tuesday,Monday
USD,95.192,15/01/2013,09/10/2012,09/01/2013,Tuesday,Wednesday,Tuesday
USD,95.192,16/01/2013,10/10/2012,10/01/2013,Wednesday,Thursday,Wednesday
USD,95.195,18/01/2013,12/10/2012,14/01/2013,Friday,Monday,Friday
USD,95.195,17/01/2013,11/10/2012,11/01/2013,Thursday,Friday,Thursday
USD,95.198,21/01/2013,15/10/2012,15/01/2013,Monday,Tuesday,Monday
USD,95.201,22/01/2013,16/10/2012,16/01/2013,Tuesday,Wednesday,Tuesday
USD,95.201,23/01/2013,17/10/2012,17/01/2013,Wednesday,Thursday,Wednesday
USD,95.205,25/01/2013,19/10/2012,21/01/2013,Friday,Monday,Friday
USD,95.205,24/01/2013,18/10/2012,18/01/2013,Thursday,Friday,Thursday
USD,95.209,28/01/2013,22/10/2012,22/01/2013,Monday,Tuesday,Monday
USD,95.214,29/01/2013,23/10/2012,23/01/2013,Tuesday,Wednesday,Tuesday
USD,95.214,30/01/2013,24/10/2012,24/01/2013,Wednesday,Thursday,Wednesday
USD,95.22,01/02/2013,26/10/2012,28/01/2013,Friday,Monday,Friday
USD,95.22,31/01/2013,25/10/2012,25/01/2013,Thursday,Friday,Thursday
USD,95.226,05/02/2013,29/10/2012,29/01/2013,Monday,Tuesday,Tuesday
USD,95.232,06/02/2013,30/10/2012,30/01/2013,Tuesday,Wednesday,Wednesday
USD,95.232,07/02/2013,31/10/2012,31/01/2013,Wednesday,Thursday,Thursday
USD,95.239,11/02/2013,05/11/2012,05/02/2013,Monday,Tuesday,Monday
USD,95.239,08/02/2013,01/11/2012,01/02/2013,Thursday,Friday,Friday
USD,95.248,13/02/2013,06/11/2012,06/02/2013,Tuesday,Wednesday,Wednesday
USD,95.248,14/02/2013,07/11/2012,07/02/2013,Wednesday,Thursday,Thursday
USD,95.256,18/02/2013,09/11/2012,11/02/2013,Friday,Monday,Monday
USD,95.256,15/02/2013,08/11/2012,08/02/2013,Thursday,Friday,Friday
USD,95.264,19/02/2013,13/11/2012,13/02/2013,Tuesday,Wednesday,Tuesday
USD,95.264,20/02/2013,14/11/2012,14/02/2013,Wednesday,Thursday,Wednesday
USD,95.275,21/02/2013,15/11/2012,15/02/2013,Thursday,Friday,Thursday
USD,95.288,22/02/2013,16/11/2012,18/02/2013,Friday,Monday,Friday
USD,95.302,25/02/2013,19/11/2012,19/02/2013,Monday,Tuesday,Monday
USD,95.318,26/02/2013,20/11/2012,20/02/2013,Tuesday,Wednesday,Tuesday
USD,95.318,27/02/2013,21/11/2012,21/02/2013,Wednesday,Thursday,Wednesday
USD,95.338,01/03/2013,23/11/2012,25/02/2013,Friday,Monday,Friday
USD,95.338,28/02/2013,22/11/2012,22/02/2013,Thursday,Friday,Thursday
USD,95.366,04/03/2013,26/11/2012,26/02/2013,Monday,Tuesday,Monday
USD,95.41,05/03/2013,27/11/2012,27/02/2013,Tuesday,Wednesday,Tuesday
USD,95.41,06/03/2013,28/11/2012,28/02/2013,Wednesday,Thursday,Wednesday
USD,95.423,22/11/2013,22/08/2013,18/11/2013,Thursday,Monday,Friday
USD,95.473,07/03/2013,29/11/2012,01/03/2013,Thursday,Friday,Thursday
USD,95.501,11/03/2013,03/12/2012,04/03/2013,Monday,Monday,Monday
USD,95.523,12/03/2013,04/12/2012,05/03/2013,Tuesday,Tuesday,Tuesday
USD,95.523,13/03/2013,05/12/2012,06/03/2013,Wednesday,Wednesday,Wednesday
USD,95.54,15/03/2013,07/12/2012,11/03/2013,Friday,Monday,Friday
USD,95.54,14/03/2013,06/12/2012,07/03/2013,Thursday,Thursday,Thursday
USD,95.549,18/03/2013,10/12/2012,12/03/2013,Monday,Tuesday,Monday
USD,95.552,21/11/2013,21/08/2013,15/11/2013,Wednesday,Friday,Thursday
USD,95.554,19/03/2013,11/12/2012,13/03/2013,Tuesday,Wednesday,Tuesday
USD,95.554,20/03/2013,12/12/2012,14/03/2013,Wednesday,Thursday,Wednesday
USD,95.558,22/03/2013,14/12/2012,18/03/2013,Friday,Monday,Friday
USD,95.558,21/03/2013,13/12/2012,15/03/2013,Thursday,Friday,Thursday
USD,95.562,25/03/2013,17/12/2012,19/03/2013,Monday,Tuesday,Monday
USD,95.566,26/03/2013,18/12/2012,20/03/2013,Tuesday,Wednesday,Tuesday
USD,95.566,27/03/2013,19/12/2012,21/03/2013,Wednesday,Thursday,Wednesday
USD,95.571,01/04/2013,21/12/2012,25/03/2013,Friday,Monday,Monday
USD,95.571,28/03/2013,20/12/2012,22/03/2013,Thursday,Friday,Thursday
USD,95.576,02/04/2013,26/12/2012,26/03/2013,Wednesday,Tuesday,Tuesday
USD,95.581,05/04/2013,28/12/2012,28/03/2013,Friday,Thursday,Friday
USD,95.581,03/04/2013,27/12/2012,27/03/2013,Thursday,Wednesday,Wednesday
USD,95.587,08/04/2013,31/12/2012,01/04/2013,Monday,Monday,Monday
USD,95.594,09/04/2013,02/01/2013,02/04/2013,Wednesday,Tuesday,Tuesday
USD,95.602,11/04/2013,04/01/2013,05/04/2013,Friday,Friday,Thursday
USD,95.602,10/04/2013,03/01/2013,03/04/2013,Thursday,Wednesday,Wednesday
USD,95.612,12/04/2013,07/01/2013,08/04/2013,Monday,Monday,Friday
USD,95.622,15/04/2013,08/01/2013,09/04/2013,Tuesday,Tuesday,Monday
USD,95.622,16/04/2013,09/01/2013,10/04/2013,Wednesday,Wednesday,Tuesday
USD,95.633,18/04/2013,11/01/2013,12/04/2013,Friday,Friday,Thursday
USD,95.633,17/04/2013,10/01/2013,11/04/2013,Thursday,Thursday,Wednesday
USD,95.645,19/04/2013,14/01/2013,15/04/2013,Monday,Monday,Friday
USD,95.654,25/11/2013,23/08/2013,19/11/2013,Friday,Tuesday,Monday
USD,95.657,22/04/2013,15/01/2013,16/04/2013,Tuesday,Tuesday,Monday
USD,95.657,23/04/2013,16/01/2013,17/04/2013,Wednesday,Wednesday,Tuesday
USD,95.667,25/04/2013,18/01/2013,19/04/2013,Friday,Friday,Thursday
USD,95.667,24/04/2013,17/01/2013,18/04/2013,Thursday,Thursday,Wednesday
USD,95.67,03/12/2013,02/09/2013,27/11/2013,Monday,Wednesday,Tuesday
USD,95.672,28/11/2013,28/08/2013,22/11/2013,Wednesday,Friday,Thursday
USD,95.675,26/04/2013,21/01/2013,22/04/2013,Monday,Monday,Friday
USD,95.683,29/04/2013,22/01/2013,23/04/2013,Tuesday,Tuesday,Monday
USD,95.683,30/04/2013,23/01/2013,24/04/2013,Wednesday,Wednesday,Tuesday
USD,95.689,03/05/2013,25/01/2013,26/04/2013,Friday,Friday,Friday
USD,95.689,02/05/2013,24/01/2013,25/04/2013,Thursday,Thursday,Thursday
USD,95.694,06/05/2013,28/01/2013,29/04/2013,Monday,Monday,Monday
USD,95.698,07/05/2013,29/01/2013,30/04/2013,Tuesday,Tuesday,Tuesday
USD,95.698,08/05/2013,30/01/2013,02/05/2013,Wednesday,Thursday,Wednesday
USD,95.7,10/05/2013,01/02/2013,06/05/2013,Friday,Monday,Friday
USD,95.7,09/05/2013,31/01/2013,03/05/2013,Thursday,Friday,Thursday
USD,95.702,13/05/2013,05/02/2013,07/05/2013,Tuesday,Tuesday,Monday
USD,95.702,14/05/2013,06/02/2013,08/05/2013,Wednesday,Wednesday,Tuesday
USD,95.704,16/05/2013,08/02/2013,10/05/2013,Friday,Friday,Thursday
USD,95.704,15/05/2013,07/02/2013,09/05/2013,Thursday,Thursday,Wednesday
USD,95.706,17/05/2013,11/02/2013,13/05/2013,Monday,Monday,Friday
USD,95.708,20/05/2013,13/02/2013,14/05/2013,Wednesday,Tuesday,Monday
USD,95.71,22/05/2013,15/02/2013,16/05/2013,Friday,Thursday,Wednesday
USD,95.71,21/05/2013,14/02/2013,15/05/2013,Thursday,Wednesday,Tuesday
USD,95.71,30/10/2013,31/07/2013,24/10/2013,Wednesday,Thursday,Wednesday
USD,95.712,23/05/2013,18/02/2013,17/05/2013,Monday,Friday,Thursday
USD,95.712,27/11/2013,27/08/2013,21/11/2013,Tuesday,Thursday,Wednesday
USD,95.714,24/05/2013,19/02/2013,20/05/2013,Tuesday,Monday,Friday
USD,95.714,27/05/2013,20/02/2013,21/05/2013,Wednesday,Tuesday,Monday
USD,95.716,29/05/2013,22/02/2013,23/05/2013,Friday,Thursday,Wednesday
USD,95.716,28/05/2013,21/02/2013,22/05/2013,Thursday,Wednesday,Tuesday
USD,95.718,30/05/2013,25/02/2013,24/05/2013,Monday,Friday,Thursday
USD,95.72,31/05/2013,26/02/2013,27/05/2013,Tuesday,Monday,Friday
USD,95.72,03/06/2013,27/02/2013,28/05/2013,Wednesday,Tuesday,Monday
USD,95.722,05/06/2013,01/03/2013,30/05/2013,Friday,Thursday,Wednesday
USD,95.722,04/06/2013,28/02/2013,29/05/2013,Thursday,Wednesday,Tuesday
USD,95.724,06/06/2013,04/03/2013,31/05/2013,Monday,Friday,Thursday
USD,95.726,07/06/2013,05/03/2013,03/06/2013,Tuesday,Monday,Friday
USD,95.726,10/06/2013,06/03/2013,04/06/2013,Wednesday,Tuesday,Monday
USD,95.728,12/06/2013,11/03/2013,06/06/2013,Monday,Thursday,Wednesday
USD,95.728,11/06/2013,07/03/2013,05/06/2013,Thursday,Wednesday,Tuesday
USD,95.73,13/06/2013,12/03/2013,07/06/2013,Tuesday,Friday,Thursday
USD,95.73,14/06/2013,13/03/2013,10/06/2013,Wednesday,Monday,Friday
USD,95.732,18/06/2013,15/03/2013,12/06/2013,Friday,Wednesday,Tuesday
USD,95.732,17/06/2013,14/03/2013,11/06/2013,Thursday,Tuesday,Monday
USD,95.734,19/06/2013,18/03/2013,13/06/2013,Monday,Thursday,Wednesday
USD,95.736,20/06/2013,19/03/2013,14/06/2013,Tuesday,Friday,Thursday
USD,95.736,21/06/2013,20/03/2013,17/06/2013,Wednesday,Monday,Friday
USD,95.738,25/06/2013,22/03/2013,19/06/2013,Friday,Wednesday,Tuesday
USD,95.738,24/06/2013,21/03/2013,18/06/2013,Thursday,Tuesday,Monday
USD,95.74,26/06/2013,25/03/2013,20/06/2013,Monday,Thursday,Wednesday
USD,95.742,27/06/2013,26/03/2013,21/06/2013,Tuesday,Friday,Thursday
USD,95.742,28/06/2013,27/03/2013,24/06/2013,Wednesday,Monday,Friday
USD,95.744,02/07/2013,01/04/2013,26/06/2013,Monday,Wednesday,Tuesday
USD,95.744,01/07/2013,28/03/2013,25/06/2013,Thursday,Tuesday,Monday
USD,95.746,03/07/2013,02/04/2013,27/06/2013,Tuesday,Thursday,Wednesday
USD,95.75,04/07/2013,03/04/2013,28/06/2013,Wednesday,Friday,Thursday
USD,95.752,05/07/2013,05/04/2013,01/07/2013,Friday,Monday,Friday
USD,95.756,08/07/2013,08/04/2013,02/07/2013,Monday,Tuesday,Monday
USD,95.759,09/07/2013,09/04/2013,03/07/2013,Tuesday,Wednesday,Tuesday
USD,95.759,10/07/2013,10/04/2013,04/07/2013,Wednesday,Thursday,Wednesday
USD,95.762,29/10/2013,30/07/2013,23/10/2013,Tuesday,Wednesday,Tuesday
USD,95.763,12/07/2013,12/04/2013,08/07/2013,Friday,Monday,Friday
USD,95.763,11/07/2013,11/04/2013,05/07/2013,Thursday,Friday,Thursday
USD,95.767,15/07/2013,15/04/2013,09/07/2013,Monday,Tuesday,Monday
USD,95.771,16/07/2013,16/04/2013,10/07/2013,Tuesday,Wednesday,Tuesday
USD,95.771,17/07/2013,17/04/2013,11/07/2013,Wednesday,Thursday,Wednesday
USD,95.775,19/07/2013,19/04/2013,15/07/2013,Friday,Monday,Friday
USD,95.775,18/07/2013,18/04/2013,12/07/2013,Thursday,Friday,Thursday
USD,95.779,22/07/2013,22/04/2013,16/07/2013,Monday,Tuesday,Monday
USD,95.783,23/07/2013,23/04/2013,17/07/2013,Tuesday,Wednesday,Tuesday
USD,95.788,24/07/2013,24/04/2013,18/07/2013,Wednesday,Thursday,Wednesday
USD,95.792,26/07/2013,26/04/2013,22/07/2013,Friday,Monday,Friday
USD,95.792,25/07/2013,25/04/2013,19/07/2013,Thursday,Friday,Thursday
USD,95.798,29/07/2013,29/04/2013,23/07/2013,Monday,Tuesday,Monday
USD,95.803,28/10/2013,29/07/2013,22/10/2013,Monday,Tuesday,Monday
USD,95.805,01/08/2013,03/05/2013,26/07/2013,Friday,Friday,Thursday
USD,95.805,31/07/2013,02/05/2013,25/07/2013,Thursday,Thursday,Wednesday
USD,95.805,04/12/2013,03/09/2013,28/11/2013,Tuesday,Thursday,Wednesday
USD,95.805,30/07/2013,30/04/2013,24/07/2013,Tuesday,Wednesday,Tuesday
USD,95.811,02/12/2013,30/08/2013,26/11/2013,Friday,Tuesday,Monday
USD,95.813,25/10/2013,26/07/2013,21/10/2013,Friday,Monday,Friday
USD,95.815,02/08/2013,06/05/2013,29/07/2013,Monday,Monday,Friday
USD,95.822,09/12/2013,06/09/2013,03/12/2013,Friday,Tuesday,Monday
USD,95.825,05/08/2013,07/05/2013,30/07/2013,Tuesday,Tuesday,Monday
USD,95.825,06/08/2013,08/05/2013,31/07/2013,Wednesday,Wednesday,Tuesday
USD,95.836,08/08/2013,10/05/2013,02/08/2013,Friday,Friday,Thursday
USD,95.836,07/08/2013,09/05/2013,01/08/2013,Thursday,Thursday,Wednesday
USD,95.847,09/08/2013,13/05/2013,05/08/2013,Monday,Monday,Friday
USD,95.857,12/08/2013,14/05/2013,06/08/2013,Tuesday,Tuesday,Monday
USD,95.857,13/08/2013,15/05/2013,07/08/2013,Wednesday,Wednesday,Tuesday
USD,95.867,15/08/2013,17/05/2013,09/08/2013,Friday,Friday,Thursday
USD,95.867,14/08/2013,16/05/2013,08/08/2013,Thursday,Thursday,Wednesday
USD,95.87,23/10/2013,24/07/2013,17/10/2013,Wednesday,Thursday,Wednesday
USD,95.877,16/08/2013,20/05/2013,12/08/2013,Monday,Monday,Friday
USD,95.882,24/10/2013,25/07/2013,18/10/2013,Thursday,Friday,Thursday
USD,95.887,19/08/2013,21/05/2013,13/08/2013,Tuesday,Tuesday,Monday
USD,95.887,20/08/2013,22/05/2013,14/08/2013,Wednesday,Wednesday,Tuesday
USD,95.897,22/08/2013,24/05/2013,16/08/2013,Friday,Friday,Thursday
USD,95.897,21/08/2013,23/05/2013,15/08/2013,Thursday,Thursday,Wednesday
USD,95.898,20/11/2013,20/08/2013,14/11/2013,Tuesday,Thursday,Wednesday
USD,95.906,23/08/2013,27/05/2013,19/08/2013,Monday,Monday,Friday
USD,95.917,26/08/2013,28/05/2013,20/08/2013,Tuesday,Tuesday,Monday
USD,95.917,27/08/2013,29/05/2013,21/08/2013,Wednesday,Wednesday,Tuesday
USD,95.928,29/08/2013,31/05/2013,23/08/2013,Friday,Friday,Thursday
USD,95.928,28/08/2013,30/05/2013,22/08/2013,Thursday,Thursday,Wednesday
USD,95.939,30/08/2013,03/06/2013,26/08/2013,Monday,Monday,Friday
USD,95.95,02/09/2013,04/06/2013,27/08/2013,Tuesday,Tuesday,Monday
USD,95.95,03/09/2013,05/06/2013,28/08/2013,Wednesday,Wednesday,Tuesday
USD,95.961,05/09/2013,07/06/2013,30/08/2013,Friday,Friday,Thursday
USD,95.961,04/09/2013,06/06/2013,29/08/2013,Thursday,Thursday,Wednesday
USD,95.973,06/09/2013,10/06/2013,02/09/2013,Monday,Monday,Friday
USD,95.981,05/12/2013,04/09/2013,29/11/2013,Wednesday,Friday,Thursday
USD,95.983,21/10/2013,22/07/2013,15/10/2013,Monday,Tuesday,Monday
USD,95.984,22/10/2013,23/07/2013,16/10/2013,Tuesday,Wednesday,Tuesday
USD,95.985,09/09/2013,11/06/2013,03/09/2013,Tuesday,Tuesday,Monday
USD,95.985,10/09/2013,12/06/2013,04/09/2013,Wednesday,Wednesday,Tuesday
USD,95.997,12/09/2013,14/06/2013,06/09/2013,Friday,Friday,Thursday
USD,95.997,11/09/2013,13/06/2013,05/09/2013,Thursday,Thursday,Wednesday
USD,96.009,13/09/2013,17/06/2013,09/09/2013,Monday,Monday,Friday
USD,96.021,16/09/2013,18/06/2013,10/09/2013,Tuesday,Tuesday,Monday
USD,96.021,18/09/2013,19/06/2013,11/09/2013,Wednesday,Wednesday,Wednesday
USD,96.029,29/11/2013,29/08/2013,25/11/2013,Thursday,Monday,Friday
USD,96.033,20/09/2013,21/06/2013,13/09/2013,Friday,Friday,Friday
USD,96.033,19/09/2013,20/06/2013,12/09/2013,Thursday,Thursday,Thursday
USD,96.038,18/10/2013,19/07/2013,14/10/2013,Friday,Monday,Friday
USD,96.045,23/09/2013,24/06/2013,16/09/2013,Monday,Monday,Monday
USD,96.058,24/09/2013,25/06/2013,18/09/2013,Tuesday,Wednesday,Tuesday
USD,96.058,25/09/2013,26/06/2013,19/09/2013,Wednesday,Thursday,Wednesday
USD,96.071,27/09/2013,28/06/2013,23/09/2013,Friday,Monday,Friday
USD,96.071,26/09/2013,27/06/2013,20/09/2013,Thursday,Friday,Thursday
USD,96.086,30/09/2013,01/07/2013,24/09/2013,Monday,Tuesday,Monday
USD,96.097,13/11/2013,13/08/2013,06/11/2013,Tuesday,Wednesday,Wednesday
USD,96.1,01/10/2013,02/07/2013,25/09/2013,Tuesday,Wednesday,Tuesday
USD,96.1,02/10/2013,03/07/2013,26/09/2013,Wednesday,Thursday,Wednesday
USD,96.113,04/10/2013,05/07/2013,30/09/2013,Friday,Monday,Friday
USD,96.113,03/10/2013,04/07/2013,27/09/2013,Thursday,Friday,Thursday
USD,96.126,07/10/2013,08/07/2013,01/10/2013,Monday,Tuesday,Monday
USD,96.134,14/11/2013,14/08/2013,07/11/2013,Wednesday,Thursday,Thursday
USD,96.14,08/10/2013,09/07/2013,02/10/2013,Tuesday,Wednesday,Tuesday
USD,96.154,26/11/2013,26/08/2013,20/11/2013,Monday,Wednesday,Tuesday
USD,96.169,18/11/2013,16/08/2013,12/11/2013,Friday,Tuesday,Monday
USD,96.171,15/11/2013,15/08/2013,08/11/2013,Thursday,Friday,Friday
USD,96.173,19/11/2013,19/08/2013,13/11/2013,Monday,Wednesday,Tuesday
USD,96.183,16/10/2013,17/07/2013,10/10/2013,Wednesday,Thursday,Wednesday
USD,96.191,31/10/2013,01/08/2013,25/10/2013,Thursday,Friday,Thursday
USD,96.202,10/10/2013,11/07/2013,04/10/2013,Thursday,Friday,Thursday
USD,96.203,09/10/2013,10/07/2013,03/10/2013,Wednesday,Thursday,Wednesday
USD,96.207,14/10/2013,15/07/2013,08/10/2013,Monday,Tuesday,Monday
USD,96.207,12/11/2013,12/08/2013,05/11/2013,Monday,Tuesday,Tuesday
USD,96.212,06/12/2013,05/09/2013,02/12/2013,Thursday,Monday,Friday
USD,96.213,15/10/2013,16/07/2013,09/10/2013,Tuesday,Wednesday,Tuesday
USD,96.215,17/10/2013,18/07/2013,11/10/2013,Thursday,Friday,Thursday
USD,96.229,11/10/2013,12/07/2013,07/10/2013,Friday,Monday,Friday
USD,96.364,07/11/2013,08/08/2013,01/11/2013,Thursday,Friday,Thursday
USD,96.373,08/11/2013,09/08/2013,04/11/2013,Friday,Monday,Friday
USD,96.4,04/11/2013,05/08/2013,29/10/2013,Monday,Tuesday,Monday
USD,96.405,01/11/2013,02/08/2013,28/10/2013,Friday,Monday,Friday
USD,96.416,06/11/2013,07/08/2013,31/10/2013,Wednesday,Thursday,Wednesday
USD,96.424,16/12/2013,12/09/2013,09/12/2013,Thursday,Monday,Monday
USD,96.43,11/12/2013,10/09/2013,05/12/2013,Tuesday,Thursday,Wednesday
USD,96.439,05/11/2013,06/08/2013,30/10/2013,Tuesday,Wednesday,Tuesday
USD,96.443,19/12/2013,18/09/2013,12/12/2013,Wednesday,Thursday,Thursday
USD,96.474,29/01/2014,25/10/2013,23/01/2014,Friday,Thursday,Wednesday
USD,96.507,18/12/2013,16/09/2013,11/12/2013,Monday,Wednesday,Wednesday
USD,96.532,23/12/2013,20/09/2013,17/12/2013,Friday,Tuesday,Monday
USD,96.591,21/10/2014,16/07/2014,15/10/2014,Wednesday,Wednesday,Tuesday
USD,96.605,27/01/2014,23/10/2013,21/01/2014,Wednesday,Tuesday,Monday
USD,96.615,10/12/2013,09/09/2013,04/12/2013,Monday,Wednesday,Tuesday
USD,96.635,03/03/2014,27/11/2013,25/02/2014,Wednesday,Tuesday,Monday
